#E. coli strain K12
%4639221
!strand	slot	start	stop	opacity	thickness	type	label	mouseover	
forward	5	794312	795085	0.8192805285228	0.8192805285228	score      -        - 	 
forward	5	795085	795774	0.0208904862464472	0.0208904862464472	score      -        - 	 
forward	5	795777	796835	0.15314451620333	0.15314451620333	score      -        - 	 
forward	5	9306	9893	0.110544577509774	0.110544577509774	score      -        - 	 
forward	5	2197340	2198289	0.798366331663519	0.798366331663519	score      -        - 	 
forward	5	4453359	4454732	0.0392738803096968	0.0392738803096968	score      -        - 	 
forward	5	1391230	1392864	0.179109251609336	0.179109251609336	score      -        - 	 
forward	5	2808791	2809321	0.670251592690239	0.670251592690239	score      -        - 	 
forward	5	96002	97084	0.815252367106229	0.815252367106229	score      -        - 	 
forward	5	4584519	4585433	0.608505997808923	0.608505997808923	score      -        - 	 
forward	5	965844	967592	0.790984302172323	0.790984302172323	score      -        - 	 
forward	5	3435661	3436071	0.528245146059053	0.528245146059053	score      -        - 	 
forward	5	3772051	3773199	0.561741398317782	0.561741398317782	score      -        - 	 
forward	5	3773199	3773786	0.918002706034148	0.918002706034148	score      -        - 	 
forward	5	975549	980009	0.0965001447386307	0.0965001447386307	score      -        - 	 
forward	5	974872	975549	0.695402260423425	0.695402260423425	score      -        - 	 
forward	5	973542	974864	0.685936530311299	0.685936530311299	score      -        - 	 
forward	5	1755445	1755681	0.132174580007973	0.132174580007973	score      -        - 	 
forward	5	4169636	4170664	0.450852327803734	0.450852327803734	score      -        - 	 
forward	5	100765	102240	0.851748675507597	0.851748675507597	score      -        - 	 
forward	5	97087	98403	0.207356899498325	0.207356899498325	score      -        - 	 
forward	5	93166	94653	0.755801344932312	0.755801344932312	score      -        - 	 
forward	5	94650	96008	0.142484766484717	0.142484766484717	score      -        - 	 
forward	5	99644	100711	0.190000829215226	0.190000829215226	score      -        - 	 
forward	5	4162995	4163864	0.674439162882482	0.674439162882482	score      -        - 	 
forward	5	2967684	2968373	0.892107446712206	0.892107446712206	score      -        - 	 
forward	5	4394990	4396837	0.257867395422824	0.257867395422824	score      -        - 	 
forward	5	2855116	2857677	0.380829399392528	0.380829399392528	score      -        - 	 
forward	5	111044	111433	0.144956754712997	0.144956754712997	score      -        - 	 
forward	5	3101031	3102083	0.239202715017601	0.239202715017601	score      -        - 	 
forward	5	1126029	1126952	0.370274818895741	0.370274818895741	score      -        - 	 
forward	5	1127062	1128597	0.415248906910026	0.415248906910026	score      -        - 	 
forward	5	781308	782351	0.572203021534126	0.572203021534126	score      -        - 	 
forward	5	2708440	2710062	0.78985127296497	0.78985127296497	score      -        - 	 
forward	5	1820482	1821309	0.8632907016346	0.8632907016346	score      -        - 	 
forward	5	4624863	4626116	0.0982946572771404	0.0982946572771404	score      -        - 	 
forward	5	1163318	1164343	0.408384135581276	0.408384135581276	score      -        - 	 
forward	5	1279087	1282830	0.575547255124835	0.575547255124835	score      -        - 	 
forward	5	1282827	1284365	0.399515822050848	0.399515822050848	score      -        - 	 
forward	5	1285072	1285749	0.738407124372063	0.738407124372063	score      -        - 	 
forward	5	1284362	1285072	0.837820954096333	0.837820954096333	score      -        - 	 
forward	5	1277180	1278571	0.798332868162223	0.798332868162223	score      -        - 	 
forward	5	2288520	2289167	0.082010916199156	0.082010916199156	score      -        - 	 
forward	5	2583751	2585451	0.733555969194743	0.733555969194743	score      -        - 	 
forward	5	1724683	1725780	0.648710504854296	0.648710504854296	score      -        - 	 
forward	5	4196362	4197039	0.498807023650048	0.498807023650048	score      -        - 	 
forward	5	890407	891129	0.340527979638299	0.340527979638299	score      -        - 	 
forward	5	17489	18655	0.39931957433642	0.39931957433642	score      -        - 	 
forward	5	18715	19620	0.223799485172425	0.223799485172425	score      -        - 	 
forward	5	1532048	1532893	0.813262894476058	0.813262894476058	score      -        - 	 
forward	5	3611298	3612872	0.361592961719158	0.361592961719158	score      -        - 	 
forward	5	3612872	3613816	0.427729654896215	0.427729654896215	score      -        - 	 
forward	5	3613813	3614646	0.306978882853475	0.306978882853475	score      -        - 	 
forward	5	3614646	3615410	0.899671288836917	0.899671288836917	score      -        - 	 
forward	5	3615407	3616213	0.805272220109135	0.805272220109135	score      -        - 	 
forward	5	572144	572314	0.00444040968324444	0.00444040968324444	score      -        - 	 
forward	5	3491648	3494191	0.169749318774752	0.169749318774752	score      -        - 	 
forward	5	3494892	3495446	0.0794261223474884	0.0794261223474884	score      -        - 	 
forward	5	3494188	3494514	0.948814424866033	0.948814424866033	score      -        - 	 
forward	5	580057	580602	0.714629373934645	0.714629373934645	score      -        - 	 
forward	5	1741481	1742854	0.246883315272729	0.246883315272729	score      -        - 	 
forward	5	2798744	2798989	0.215902177709783	0.215902177709783	score      -        - 	 
forward	5	2798986	2799396	0.633816275719386	0.633816275719386	score      -        - 	 
forward	5	4285343	4286779	0.458197115365213	0.458197115365213	score      -        - 	 
forward	5	4286818	4287390	0.410374437496149	0.410374437496149	score      -        - 	 
forward	5	4287387	4288058	0.715112571453464	0.715112571453464	score      -        - 	 
forward	5	4288055	4289011	0.487108890960332	0.487108890960332	score      -        - 	 
forward	5	4289091	4290749	0.00421753181879936	0.00421753181879936	score      -        - 	 
forward	5	4290742	4291125	0.740713467315675	0.740713467315675	score      -        - 	 
forward	5	4291122	4291718	0.467585895881431	0.467585895881431	score      -        - 	 
forward	5	4194481	4195254	0.643841894228519	0.643841894228519	score      -        - 	 
forward	5	1839514	1839921	0.807172244215952	0.807172244215952	score      -        - 	 
forward	5	2511062	2512264	0.0620919475157571	0.0620919475157571	score      -        - 	 
forward	5	3103684	3104988	0.485290677885278	0.485290677885278	score      -        - 	 
forward	5	434361	434780	0.565593937459713	0.565593937459713	score      -        - 	 
forward	5	4175322	4175867	0.428685031388927	0.428685031388927	score      -        - 	 
forward	5	4019665	4020006	0.891122692435577	0.891122692435577	score      -        - 	 
forward	5	3217024	3218514	0.70639811916806	0.70639811916806	score      -        - 	 
forward	5	757929	760730	0.434496990661916	0.434496990661916	score      -        - 	 
forward	5	760745	761962	0.0170249568707597	0.0170249568707597	score      -        - 	 
forward	5	123017	125680	0.0375902324398005	0.0375902324398005	score      -        - 	 
forward	5	125695	127587	0.0394761739154923	0.0394761739154923	score      -        - 	 
forward	5	1379971	1380876	0.659441510143925	0.659441510143925	score      -        - 	 
forward	5	849673	850188	0.0699084154292144	0.0699084154292144	score      -        - 	 
forward	5	1312044	1312682	0.412972743116189	0.412972743116189	score      -        - 	 
forward	5	849673	850188	0.52773492081872	0.52773492081872	score      -        - 	 
forward	5	1299206	1300837	0.239516899623627	0.239516899623627	score      -        - 	 
forward	5	1300923	1301843	0.52889024685793	0.52889024685793	score      -        - 	 
forward	5	1301858	1302766	0.025434370697841	0.025434370697841	score      -        - 	 
forward	5	1302778	1303791	0.447695819554173	0.447695819554173	score      -        - 	 
forward	5	1303788	1304792	0.953029332765116	0.953029332765116	score      -        - 	 
forward	5	1362256	1363536	0.411339060720298	0.411339060720298	score      -        - 	 
forward	5	4389113	4389727	0.044517958627015	0.044517958627015	score      -        - 	 
forward	5	1554649	1555080	0.0426982701907583	0.0426982701907583	score      -        - 	 
forward	5	4608965	4609570	0.131360872884276	0.131360872884276	score      -        - 	 
forward	5	4156069	4156986	0.370933481754822	0.370933481754822	score      -        - 	 
forward	5	271054	271479	0.61704497513681	0.61704497513681	score      -        - 	 
forward	5	317526	317795	0.554829961702584	0.554829961702584	score      -        - 	 
forward	5	528163	528354	0.350002906585647	0.350002906585647	score      -        - 	 
forward	5	567333	567470	0.66664651008043	0.66664651008043	score      -        - 	 
forward	5	642630	643091	0.807389011571377	0.807389011571377	score      -        - 	 
forward	5	695581	695916	0.488929449069591	0.488929449069591	score      -        - 	 
forward	5	695931	696068	0.174699218416396	0.174699218416396	score      -        - 	 
forward	5	696065	696184	0.988259291734298	0.988259291734298	score      -        - 	 
forward	5	696185	696337	0.682439470216298	0.682439470216298	score      -        - 	 
forward	5	732593	732811	0.821323752146728	0.821323752146728	score      -        - 	 
forward	5	757687	757947	0.400485840277742	0.400485840277742	score      -        - 	 
forward	5	851894	852163	0.000709897890690314	0.000709897890690314	score      -        - 	 
forward	5	1094746	1095069	0.64955229885793	0.64955229885793	score      -        - 	 
forward	5	1096171	1096422	0.124018116288202	0.124018116288202	score      -        - 	 
forward	5	1143671	1144045	0.16645741149765	0.16645741149765	score      -        - 	 
forward	5	1201944	1202447	0.355641606385451	0.355641606385451	score      -        - 	 
forward	5	1218824	1220344	0.374916417249157	0.374916417249157	score      -        - 	 
forward	5	1220429	1221445	0.17742303608124	0.17742303608124	score      -        - 	 
forward	5	1222918	1223130	0.857806913260493	0.857806913260493	score      -        - 	 
forward	5	1285932	1286207	0.07412771965517	0.07412771965517	score      -        - 	 
forward	5	1417192	1417368	0.854203197980301	0.854203197980301	score      -        - 	 
forward	5	1423202	1423483	0.581536467252011	0.581536467252011	score      -        - 	 
forward	5	1424079	1424312	0.788061316369923	0.788061316369923	score      -        - 	 
forward	5	1528610	1529356	0.454020422452391	0.454020422452391	score      -        - 	 
forward	5	1529400	1529600	0.34226444364413	0.34226444364413	score      -        - 	 
forward	5	1648905	1649561	0.33878392204571	0.33878392204571	score      -        - 	 
forward	5	2010524	2010802	0.0828559376315958	0.0828559376315958	score      -        - 	 
forward	5	2066630	2067049	0.0444198015318769	0.0444198015318769	score      -        - 	 
forward	5	2068266	2068526	0.923832973171219	0.923832973171219	score      -        - 	 
forward	5	2286925	2287047	0.792206762295439	0.792206762295439	score      -        - 	 
forward	5	2509085	2509429	0.981544462138519	0.981544462138519	score      -        - 	 
forward	5	2734933	2735139	0.0237224182269706	0.0237224182269706	score      -        - 	 
forward	5	2783241	2783372	0.808243409985014	0.808243409985014	score      -        - 	 
forward	5	2784768	2785262	0.179591815860707	0.179591815860707	score      -        - 	 
forward	5	2785267	2785455	0.864552733648754	0.864552733648754	score      -        - 	 
forward	5	2785627	2786259	0.437342051429059	0.437342051429059	score      -        - 	 
forward	5	4470087	4470419	0.516560734887339	0.516560734887339	score      -        - 	 
forward	5	4471801	4471965	0.9732387522449	0.9732387522449	score      -        - 	 
forward	5	1426547	1427008	0.914283352965004	0.914283352965004	score      -        - 	 
forward	5	1425482	1425637	0.478139874310617	0.478139874310617	score      -        - 	 
forward	5	410255	410497	0.344742355313389	0.344742355313389	score      -        - 	 
forward	5	565195	565755	0.43405096724354	0.43405096724354	score      -        - 	 
forward	5	527173	527883	0.139364353242033	0.139364353242033	score      -        - 	 
forward	5	4002473	4003342	0.217311256780409	0.217311256780409	score      -        - 	 
forward	5	1451951	1452880	0.607934268358353	0.607934268358353	score      -        - 	 
forward	5	1452892	1453179	0.200341112412918	0.200341112412918	score      -        - 	 
forward	5	1453188	1453934	0.854781678103709	0.854781678103709	score      -        - 	 
forward	5	1453943	1454446	0.722967706329189	0.722967706329189	score      -        - 	 
forward	5	1454454	1455524	0.389535939996964	0.389535939996964	score      -        - 	 
forward	5	1455521	1456288	0.0843202362815596	0.0843202362815596	score      -        - 	 
forward	5	1456288	1457076	0.512175318558295	0.512175318558295	score      -        - 	 
forward	5	1457078	1458505	0.814399075438178	0.814399075438178	score      -        - 	 
forward	5	1458495	1458917	0.458839407346321	0.458839407346321	score      -        - 	 
forward	5	1458917	1460122	0.178178389885222	0.178178389885222	score      -        - 	 
forward	5	1460149	1461462	0.489418780304309	0.489418780304309	score      -        - 	 
forward	5	1461563	1462513	0.4621384512585	0.4621384512585	score      -        - 	 
